date,bitcoin,btc
2018-03-24 13:12:00,51,2
2018-03-24 13:20:00,50,4
2018-03-24 13:28:00,54,1
2018-03-24 13:36:00,59,1
2018-03-24 13:44:00,59,1
2018-03-24 13:52:00,59,0
2018-03-24 14:00:00,80,4
2018-03-24 14:08:00,53,4
2018-03-24 14:16:00,52,3
2018-03-24 14:24:00,63,3
2018-03-24 14:32:00,66,1
2018-03-24 14:40:00,71,5
2018-03-24 14:48:00,41,2
2018-03-24 14:56:00,61,1
2018-03-24 15:04:00,56,7
2018-03-24 15:12:00,61,1
2018-03-24 15:20:00,60,1
2018-03-24 15:28:00,48,3
2018-03-24 15:36:00,50,6
2018-03-24 15:44:00,51,3
2018-03-24 15:52:00,46,2
2018-03-24 16:00:00,62,4
2018-03-24 16:08:00,62,1
2018-03-24 16:16:00,43,4
2018-03-24 16:24:00,62,3
2018-03-24 16:32:00,56,3
2018-03-24 16:40:00,63,5
2018-03-24 16:48:00,52,2
2018-03-24 16:56:00,54,3
2018-03-24 17:04:00,58,2
2018-03-24 17:12:00,40,2
2018-03-24 17:20:00,55,1
2018-03-24 17:28:00,55,0
2018-03-24 17:36:00,59,2
2018-03-24 17:44:00,67,2
2018-03-24 17:52:00,43,4
2018-03-24 18:00:00,49,0
2018-03-24 18:08:00,44,2
2018-03-24 18:16:00,62,4
2018-03-24 18:24:00,49,3
2018-03-24 18:32:00,46,3
2018-03-24 18:40:00,54,2
2018-03-24 18:48:00,46,2
2018-03-24 18:56:00,50,1
2018-03-24 19:04:00,61,6
2018-03-24 19:12:00,48,1
2018-03-24 19:20:00,54,0
2018-03-24 19:28:00,55,1
2018-03-24 19:36:00,44,3
2018-03-24 19:44:00,48,0
2018-03-24 19:52:00,41,0
2018-03-24 20:00:00,50,1
2018-03-24 20:08:00,56,2
2018-03-24 20:16:00,69,0
2018-03-24 20:24:00,40,1
2018-03-24 20:32:00,67,3
2018-03-24 20:40:00,48,3
2018-03-24 20:48:00,50,2
2018-03-24 20:56:00,55,0
2018-03-24 21:04:00,69,0
2018-03-24 21:12:00,55,1
2018-03-24 21:20:00,53,0
2018-03-24 21:28:00,70,5
2018-03-24 21:36:00,47,1
2018-03-24 21:44:00,52,3
2018-03-24 21:52:00,45,3
2018-03-24 22:00:00,72,1
2018-03-24 22:08:00,44,0
2018-03-24 22:16:00,64,5
2018-03-24 22:24:00,63,3
2018-03-24 22:32:00,55,4
2018-03-24 22:40:00,51,1
2018-03-24 22:48:00,49,1
2018-03-24 22:56:00,42,1
2018-03-24 23:04:00,56,1
2018-03-24 23:12:00,49,3
2018-03-24 23:20:00,58,1
2018-03-24 23:28:00,52,4
2018-03-24 23:36:00,51,3
2018-03-24 23:44:00,65,2
2018-03-24 23:52:00,64,2
2018-03-25 00:00:00,65,0
2018-03-25 00:00:00,35,0
2018-03-25 00:08:00,35,3
2018-03-25 00:16:00,25,2
2018-03-25 00:24:00,32,1
2018-03-25 00:32:00,27,0
2018-03-25 00:40:00,37,2
2018-03-25 00:48:00,37,2
2018-03-25 00:56:00,28,2
2018-03-25 01:04:00,33,0
2018-03-25 01:12:00,30,1
2018-03-25 01:20:00,30,1
2018-03-25 01:28:00,30,3
2018-03-25 01:36:00,32,3
2018-03-25 01:44:00,34,1
2018-03-25 01:52:00,31,2
2018-03-25 02:00:00,29,2
2018-03-25 02:08:00,37,2
2018-03-25 02:16:00,35,0
2018-03-25 02:24:00,23,1
2018-03-25 02:32:00,38,2
2018-03-25 02:40:00,30,0
2018-03-25 02:48:00,23,0
2018-03-25 02:56:00,35,1
2018-03-25 03:04:00,32,1
2018-03-25 03:12:00,22,2
2018-03-25 03:20:00,31,0
2018-03-25 03:28:00,29,0
2018-03-25 03:36:00,33,3
2018-03-25 03:44:00,36,0
2018-03-25 03:52:00,24,1
2018-03-25 04:00:00,34,1
2018-03-25 04:08:00,36,0
2018-03-25 04:16:00,36,3
2018-03-25 04:24:00,28,1
2018-03-25 04:32:00,27,0
2018-03-25 04:40:00,21,1
2018-03-25 04:48:00,29,1
2018-03-25 04:56:00,25,2
2018-03-25 05:04:00,33,1
2018-03-25 05:12:00,31,0
2018-03-25 05:20:00,24,3
2018-03-25 05:28:00,27,3
2018-03-25 05:36:00,37,0
2018-03-25 05:44:00,25,2
2018-03-25 05:52:00,28,2
2018-03-25 06:00:00,25,2
2018-03-25 06:08:00,29,1
2018-03-25 06:16:00,35,1
2018-03-25 06:24:00,25,1
2018-03-25 06:32:00,31,3
2018-03-25 06:40:00,29,2
2018-03-25 06:48:00,21,2
2018-03-25 06:56:00,29,2
2018-03-25 07:04:00,32,1
2018-03-25 07:12:00,27,2
2018-03-25 07:20:00,42,3
2018-03-25 07:28:00,31,1
2018-03-25 07:36:00,20,2
2018-03-25 07:44:00,28,2
2018-03-25 07:52:00,29,2
2018-03-25 08:00:00,25,1
2018-03-25 08:08:00,21,0
2018-03-25 08:16:00,31,1
2018-03-25 08:24:00,32,0
2018-03-25 08:32:00,26,1
2018-03-25 08:40:00,23,0
2018-03-25 08:48:00,32,2
2018-03-25 08:56:00,23,1
2018-03-25 09:04:00,28,1
2018-03-25 09:12:00,27,1
2018-03-25 09:20:00,26,1
2018-03-25 09:28:00,23,1
2018-03-25 09:36:00,31,0
2018-03-25 09:44:00,16,1
2018-03-25 09:52:00,31,1
2018-03-25 10:00:00,26,0
2018-03-25 10:08:00,17,1
2018-03-25 10:16:00,28,1
2018-03-25 10:24:00,27,4
2018-03-25 10:32:00,28,1
2018-03-25 10:40:00,29,1
2018-03-25 10:48:00,22,2
2018-03-25 10:56:00,30,3
2018-03-25 11:04:00,27,1
2018-03-25 11:12:00,25,3
2018-03-25 11:20:00,27,2
2018-03-25 11:28:00,25,1
2018-03-25 11:36:00,29,1
2018-03-25 11:44:00,28,1
2018-03-25 11:52:00,28,1
2018-03-25 12:00:00,25,1
2018-03-25 12:08:00,21,1
2018-03-25 12:16:00,19,1
2018-03-25 12:24:00,29,1
2018-03-25 12:32:00,27,2
2018-03-25 12:40:00,32,4
2018-03-25 12:48:00,25,2
2018-03-25 12:56:00,23,0
2018-03-25 13:04:00,24,2
2018-03-25 13:12:00,30,0
2018-03-25 13:20:00,29,1
2018-03-25 13:28:00,29,1
2018-03-25 13:36:00,23,1
2018-03-25 13:44:00,26,2
2018-03-25 13:52:00,29,0
2018-03-25 14:00:00,26,1
2018-03-25 14:08:00,20,0
2018-03-25 14:16:00,28,0
2018-03-25 14:24:00,28,1
2018-03-25 14:32:00,35,2
2018-03-25 14:40:00,34,0
2018-03-25 14:48:00,29,3
2018-03-25 14:56:00,28,2
2018-03-25 15:04:00,23,1
2018-03-25 15:12:00,22,1
2018-03-25 15:20:00,29,1
2018-03-25 15:28:00,23,1
2018-03-25 15:36:00,31,0
2018-03-25 15:44:00,25,1
2018-03-25 15:52:00,21,1
2018-03-25 16:00:00,24,1
2018-03-25 16:08:00,28,1
2018-03-25 16:16:00,24,1
2018-03-25 16:24:00,28,1
2018-03-25 16:32:00,24,1
2018-03-25 16:40:00,30,1
2018-03-25 16:48:00,24,1
2018-03-25 16:56:00,24,1
2018-03-25 17:04:00,25,1
2018-03-25 17:12:00,26,1
2018-03-25 17:20:00,30,0
2018-03-25 17:28:00,29,3
2018-03-25 17:36:00,38,2
2018-03-25 17:44:00,35,1
2018-03-25 17:52:00,27,1
2018-03-25 18:00:00,29,2
2018-03-25 18:08:00,31,2
2018-03-25 18:16:00,25,1
2018-03-25 18:24:00,35,1
2018-03-25 18:32:00,33,3
2018-03-25 18:40:00,26,1
2018-03-25 18:48:00,29,2
2018-03-25 18:56:00,39,2
2018-03-25 19:04:00,27,1
2018-03-25 19:12:00,32,1
2018-03-25 19:20:00,31,1
2018-03-25 19:28:00,43,2
2018-03-25 19:36:00,100,3
2018-03-25 19:44:00,34,1
2018-03-25 19:52:00,39,1
2018-03-25 20:00:00,31,2
2018-03-25 20:08:00,35,2
2018-03-25 20:16:00,28,2
2018-03-25 20:24:00,30,0
2018-03-25 20:32:00,36,1
2018-03-25 20:40:00,29,2
2018-03-25 20:48:00,33,1
2018-03-25 20:56:00,30,2
2018-03-25 21:04:00,32,1
2018-03-25 21:12:00,34,1
2018-03-25 21:20:00,30,1
2018-03-25 21:28:00,32,1
2018-03-25 21:36:00,31,1
2018-03-25 21:44:00,34,3
2018-03-25 21:52:00,38,1
2018-03-25 22:00:00,43,3
2018-03-25 22:08:00,41,3
2018-03-25 22:16:00,25,1
2018-03-25 22:24:00,42,2
2018-03-25 22:32:00,38,2
2018-03-25 22:40:00,45,4
2018-03-25 22:48:00,41,0
2018-03-25 22:56:00,41,3
2018-03-25 23:04:00,37,2
2018-03-25 23:12:00,29,1
2018-03-25 23:20:00,38,1
2018-03-25 23:28:00,40,0
2018-03-25 23:36:00,45,3
2018-03-25 23:44:00,37,0
2018-03-25 23:52:00,37,2
2018-03-26 00:00:00,46,2
2018-03-26 00:00:00,73,3
2018-03-26 00:08:00,63,0
2018-03-26 00:16:00,47,0
2018-03-26 00:24:00,64,5
2018-03-26 00:32:00,68,7
2018-03-26 00:40:00,68,7
2018-03-26 00:48:00,55,5
2018-03-26 00:56:00,42,4
2018-03-26 01:04:00,59,4
2018-03-26 01:12:00,56,1
2018-03-26 01:20:00,66,6
2018-03-26 01:28:00,75,1
2018-03-26 01:36:00,77,4
2018-03-26 01:44:00,100,0
2018-03-26 01:52:00,61,4
2018-03-26 02:00:00,77,4
2018-03-26 02:08:00,69,5
2018-03-26 02:16:00,79,3
2018-03-26 02:24:00,60,4
2018-03-26 02:32:00,74,5
2018-03-26 02:40:00,74,1
2018-03-26 02:48:00,68,0
2018-03-26 02:56:00,67,5
2018-03-26 03:04:00,60,4
2018-03-26 03:12:00,64,7
2018-03-26 03:20:00,79,3
2018-03-26 03:28:00,77,3
2018-03-26 03:36:00,68,0
2018-03-26 03:44:00,71,3
2018-03-26 03:52:00,63,4
2018-03-26 04:00:00,65,3
2018-03-26 04:08:00,64,6
2018-03-26 04:16:00,46,1
2018-03-26 04:24:00,70,4
2018-03-26 04:32:00,55,3
2018-03-26 04:40:00,66,3
2018-03-26 04:48:00,64,7
2018-03-26 04:56:00,69,3
2018-03-26 05:04:00,58,5
2018-03-26 05:12:00,61,8
2018-03-26 05:20:00,58,5
2018-03-26 05:28:00,56,6
2018-03-26 05:36:00,63,3
2018-03-26 05:44:00,65,5
2018-03-26 05:52:00,67,9
2018-03-26 06:00:00,54,5
2018-03-26 06:08:00,57,1
2018-03-26 06:16:00,59,3
2018-03-26 06:24:00,67,0
2018-03-26 06:32:00,62,3
2018-03-26 06:40:00,51,2
2018-03-26 06:48:00,66,3
2018-03-26 06:56:00,70,3
2018-03-26 07:04:00,70,3
2018-03-26 07:12:00,64,3
2018-03-26 07:20:00,55,4
2018-03-26 07:28:00,53,3
2018-03-26 07:36:00,64,1
2018-03-26 07:44:00,60,6
2018-03-26 07:52:00,66,3
2018-03-26 08:00:00,50,2
2018-03-26 08:08:00,63,4
2018-03-26 08:16:00,57,8
2018-03-26 08:24:00,50,2
2018-03-26 08:32:00,43,7
2018-03-26 08:40:00,56,2
2018-03-26 08:48:00,57,3
2018-03-26 08:56:00,69,5
2018-03-26 09:04:00,63,0
2018-03-26 09:12:00,62,3
2018-03-26 09:20:00,60,7
2018-03-26 09:28:00,53,2
2018-03-26 09:36:00,54,6
2018-03-26 09:44:00,59,3
2018-03-26 09:52:00,59,2
2018-03-26 10:00:00,63,4
2018-03-26 10:08:00,50,1
2018-03-26 10:16:00,48,6
2018-03-26 10:24:00,59,3
2018-03-26 10:32:00,68,5
2018-03-26 10:40:00,66,4
2018-03-26 10:48:00,62,4
2018-03-26 10:56:00,55,2
2018-03-26 11:04:00,56,3
2018-03-26 11:12:00,62,3
2018-03-26 11:20:00,69,4
2018-03-26 11:28:00,67,3
2018-03-26 11:36:00,64,4
2018-03-26 11:44:00,68,3
2018-03-26 11:52:00,55,5
2018-03-26 12:00:00,67,5
2018-03-26 12:08:00,69,4
2018-03-26 12:16:00,64,3
2018-03-26 12:24:00,51,5
2018-03-26 12:32:00,51,1
2018-03-26 12:40:00,71,3
2018-03-26 12:48:00,82,3
2018-03-26 12:56:00,79,3
2018-03-26 13:04:00,68,3
2018-03-26 13:12:00,70,4
2018-03-26 13:20:00,65,3
2018-03-26 13:28:00,62,7
2018-03-26 13:36:00,72,2
2018-03-26 13:44:00,78,3
2018-03-26 13:52:00,61,3
2018-03-26 14:00:00,61,0
2018-03-26 14:08:00,86,1
2018-03-26 14:16:00,77,6
2018-03-26 14:24:00,73,2
2018-03-26 14:32:00,81,4
2018-03-26 14:40:00,81,5
2018-03-26 14:48:00,69,2
2018-03-26 14:56:00,72,3
2018-03-26 15:04:00,69,5
2018-03-26 15:12:00,60,3
2018-03-26 15:20:00,89,3
2018-03-26 15:28:00,62,4
2018-03-26 15:36:00,73,1
2018-03-26 15:44:00,71,7
2018-03-26 15:52:00,67,3
2018-03-26 16:00:00,73,2
2018-03-26 16:08:00,65,2
2018-03-26 16:16:00,83,4
2018-03-26 16:24:00,72,5
2018-03-26 16:32:00,74,7
2018-03-26 16:40:00,70,1
2018-03-26 16:48:00,75,1
2018-03-26 16:56:00,77,2
2018-03-26 17:04:00,73,1
2018-03-26 17:12:00,64,2
2018-03-26 17:20:00,100,4
2018-03-26 17:28:00,85,2
2018-03-26 17:36:00,80,4
2018-03-26 17:44:00,77,6
2018-03-26 17:52:00,83,6
2018-03-26 18:00:00,91,3
2018-03-26 18:08:00,84,3
2018-03-26 18:16:00,82,2
2018-03-26 18:24:00,70,4
2018-03-26 18:32:00,69,5
2018-03-26 18:40:00,91,1
2018-03-26 18:48:00,84,4
2018-03-26 18:56:00,86,6
2018-03-26 19:04:00,78,4
2018-03-26 19:12:00,77,5
2018-03-26 19:20:00,75,5
2018-03-26 19:28:00,87,3
2018-03-26 19:36:00,78,2
2018-03-26 19:44:00,73,1
2018-03-26 19:52:00,79,4
2018-03-26 20:00:00,78,1
2018-03-26 20:08:00,92,5
2018-03-26 20:16:00,81,3
2018-03-26 20:24:00,78,3
2018-03-26 20:32:00,99,5
2018-03-26 20:40:00,86,2
2018-03-26 20:48:00,67,5
2018-03-26 20:56:00,87,2
2018-03-26 21:04:00,85,3
2018-03-26 21:12:00,69,3
2018-03-26 21:20:00,85,3
2018-03-26 21:28:00,92,1
2018-03-26 21:36:00,93,5
2018-03-26 21:44:00,82,7
2018-03-26 21:52:00,82,3
2018-03-26 22:00:00,90,7
2018-03-26 22:08:00,87,1
2018-03-26 22:16:00,78,5
2018-03-26 22:24:00,82,5
2018-03-26 22:32:00,68,4
2018-03-26 22:40:00,74,1
2018-03-26 22:48:00,72,4
2018-03-26 22:56:00,85,4
2018-03-26 23:04:00,68,4
2018-03-26 23:12:00,91,1
2018-03-26 23:20:00,81,2
2018-03-26 23:28:00,69,3
2018-03-26 23:36:00,72,5
2018-03-26 23:44:00,77,9
2018-03-26 23:52:00,87,4
2018-03-27 00:00:00,58,6
2018-03-27 00:00:00,50,5
2018-03-27 00:08:00,61,4
2018-03-27 00:16:00,51,3
2018-03-27 00:24:00,70,5
2018-03-27 00:32:00,47,3
2018-03-27 00:40:00,64,2
2018-03-27 00:48:00,64,3
2018-03-27 00:56:00,63,6
2018-03-27 01:04:00,64,3
2018-03-27 01:12:00,51,1
2018-03-27 01:20:00,67,1
2018-03-27 01:28:00,61,2
2018-03-27 01:36:00,59,2
2018-03-27 01:44:00,69,3
2018-03-27 01:52:00,56,4
2018-03-27 02:00:00,70,3
2018-03-27 02:08:00,56,6
2018-03-27 02:16:00,71,3
2018-03-27 02:24:00,75,1
2018-03-27 02:32:00,64,1
2018-03-27 02:40:00,58,1
2018-03-27 02:48:00,72,0
2018-03-27 02:56:00,73,3
2018-03-27 03:04:00,85,2
2018-03-27 03:12:00,80,3
2018-03-27 03:20:00,72,3
2018-03-27 03:28:00,78,5
2018-03-27 03:36:00,71,5
2018-03-27 03:44:00,76,2
2018-03-27 03:52:00,77,3
2018-03-27 04:00:00,71,1
2018-03-27 04:08:00,60,8
2018-03-27 04:16:00,50,1
2018-03-27 04:24:00,69,5
2018-03-27 04:32:00,66,2
2018-03-27 04:40:00,72,5
2018-03-27 04:48:00,63,8
2018-03-27 04:56:00,69,5
2018-03-27 05:04:00,68,2
2018-03-27 05:12:00,80,8
2018-03-27 05:20:00,79,1
2018-03-27 05:28:00,66,2
2018-03-27 05:36:00,58,2
2018-03-27 05:44:00,61,3
2018-03-27 05:52:00,57,2
2018-03-27 06:00:00,44,4
2018-03-27 06:08:00,68,4
2018-03-27 06:16:00,48,1
2018-03-27 06:24:00,71,2
2018-03-27 06:32:00,62,7
2018-03-27 06:40:00,69,7
2018-03-27 06:48:00,37,6
2018-03-27 06:56:00,52,4
2018-03-27 07:04:00,66,4
2018-03-27 07:12:00,43,5
2018-03-27 07:20:00,69,3
2018-03-27 07:28:00,55,6
2018-03-27 07:36:00,57,4
2018-03-27 07:44:00,48,4
2018-03-27 07:52:00,62,3
2018-03-27 08:00:00,56,2
2018-03-27 08:08:00,56,3
2018-03-27 08:16:00,50,4
2018-03-27 08:24:00,61,1
2018-03-27 08:32:00,52,8
2018-03-27 08:40:00,49,4
2018-03-27 08:48:00,61,4
2018-03-27 08:56:00,57,2
2018-03-27 09:04:00,48,1
2018-03-27 09:12:00,40,2
2018-03-27 09:20:00,50,5
2018-03-27 09:28:00,56,2
2018-03-27 09:36:00,49,3
2018-03-27 09:44:00,55,5
2018-03-27 09:52:00,56,0
2018-03-27 10:00:00,55,6
2018-03-27 10:08:00,48,2
2018-03-27 10:16:00,55,2
2018-03-27 10:24:00,59,2
2018-03-27 10:32:00,51,6
2018-03-27 10:40:00,81,5
2018-03-27 10:48:00,66,3
2018-03-27 10:56:00,46,4
2018-03-27 11:04:00,62,4
2018-03-27 11:12:00,60,5
2018-03-27 11:20:00,65,6
2018-03-27 11:28:00,60,2
2018-03-27 11:36:00,46,1
2018-03-27 11:44:00,57,3
2018-03-27 11:52:00,74,1
2018-03-27 12:00:00,62,3
2018-03-27 12:08:00,63,1
2018-03-27 12:16:00,64,4
2018-03-27 12:24:00,64,1
2018-03-27 12:32:00,60,5
2018-03-27 12:40:00,60,3
2018-03-27 12:48:00,65,4
2018-03-27 12:56:00,57,2
2018-03-27 13:04:00,65,1
2018-03-27 13:12:00,63,4
2018-03-27 13:20:00,61,3
2018-03-27 13:28:00,64,1
2018-03-27 13:36:00,57,2
2018-03-27 13:44:00,58,2
2018-03-27 13:52:00,72,6
2018-03-27 14:00:00,64,2
2018-03-27 14:08:00,65,4
2018-03-27 14:16:00,50,2
2018-03-27 14:24:00,58,0
2018-03-27 14:32:00,59,3
2018-03-27 14:40:00,66,2
2018-03-27 14:48:00,74,1
2018-03-27 14:56:00,62,4
2018-03-27 15:04:00,58,1
2018-03-27 15:12:00,53,4
2018-03-27 15:20:00,56,1
2018-03-27 15:28:00,64,4
2018-03-27 15:36:00,57,0
2018-03-27 15:44:00,65,2
2018-03-27 15:52:00,53,4
2018-03-27 16:00:00,60,2
2018-03-27 16:08:00,75,3
2018-03-27 16:16:00,51,5
2018-03-27 16:24:00,56,4
2018-03-27 16:32:00,54,1
2018-03-27 16:40:00,56,5
2018-03-27 16:48:00,62,1
2018-03-27 16:56:00,60,4
2018-03-27 17:04:00,58,2
2018-03-27 17:12:00,54,2
2018-03-27 17:20:00,68,1
2018-03-27 17:28:00,59,4
2018-03-27 17:36:00,64,3
2018-03-27 17:44:00,57,1
2018-03-27 17:52:00,59,3
2018-03-27 18:00:00,50,4
2018-03-27 18:08:00,63,2
2018-03-27 18:16:00,63,1
2018-03-27 18:24:00,53,3
2018-03-27 18:32:00,63,3
2018-03-27 18:40:00,57,3
2018-03-27 18:48:00,61,2
2018-03-27 18:56:00,55,4
2018-03-27 19:04:00,59,1
2018-03-27 19:12:00,69,4
2018-03-27 19:20:00,81,1
2018-03-27 19:28:00,76,3
2018-03-27 19:36:00,83,3
2018-03-27 19:44:00,74,3
2018-03-27 19:52:00,73,2
2018-03-27 20:00:00,69,5
2018-03-27 20:08:00,65,3
2018-03-27 20:16:00,71,4
2018-03-27 20:24:00,81,2
2018-03-27 20:32:00,71,5
2018-03-27 20:40:00,68,4
2018-03-27 20:48:00,75,2
2018-03-27 20:56:00,77,1
2018-03-27 21:04:00,67,2
2018-03-27 21:12:00,69,3
2018-03-27 21:20:00,74,2
2018-03-27 21:28:00,100,3
2018-03-27 21:36:00,71,3
2018-03-27 21:44:00,74,3
2018-03-27 21:52:00,72,3
2018-03-27 22:00:00,84,2
2018-03-27 22:08:00,76,2
2018-03-27 22:16:00,71,2
2018-03-27 22:24:00,66,5
2018-03-27 22:32:00,71,3
2018-03-27 22:40:00,69,1
2018-03-27 22:48:00,81,2
2018-03-27 22:56:00,80,6
2018-03-27 23:04:00,67,1
2018-03-27 23:12:00,73,2
2018-03-27 23:20:00,58,0
2018-03-27 23:28:00,58,3
2018-03-27 23:36:00,66,3
2018-03-27 23:44:00,75,4
2018-03-27 23:52:00,76,1
2018-03-28 00:00:00,65,1
2018-03-28 00:00:00,80,1
2018-03-28 00:08:00,71,3
2018-03-28 00:16:00,71,3
2018-03-28 00:24:00,61,5
2018-03-28 00:32:00,89,3
2018-03-28 00:40:00,71,1
2018-03-28 00:48:00,81,0
2018-03-28 00:56:00,74,3
2018-03-28 01:04:00,84,8
2018-03-28 01:12:00,85,9
2018-03-28 01:20:00,87,3
2018-03-28 01:28:00,91,1
2018-03-28 01:36:00,62,3
2018-03-28 01:44:00,83,8
2018-03-28 01:52:00,83,4
2018-03-28 02:00:00,100,3
2018-03-28 02:08:00,80,3
2018-03-28 02:16:00,80,4
2018-03-28 02:24:00,86,4
2018-03-28 02:32:00,96,3
2018-03-28 02:40:00,69,4
2018-03-28 02:48:00,76,3
2018-03-28 02:56:00,89,3
2018-03-28 03:04:00,83,6
2018-03-28 03:12:00,92,7
2018-03-28 03:20:00,89,4
2018-03-28 03:28:00,71,3
2018-03-28 03:36:00,94,7
2018-03-28 03:44:00,92,3
2018-03-28 03:52:00,85,7
2018-03-28 04:00:00,82,3
2018-03-28 04:08:00,83,6
2018-03-28 04:16:00,79,4
2018-03-28 04:24:00,80,4
2018-03-28 04:32:00,81,3
2018-03-28 04:40:00,92,1
2018-03-28 04:48:00,95,3
2018-03-28 04:56:00,80,4
2018-03-28 05:04:00,60,3
2018-03-28 05:12:00,81,7
2018-03-28 05:20:00,86,7
2018-03-28 05:28:00,73,4
2018-03-28 05:36:00,92,5
2018-03-28 05:44:00,76,5
2018-03-28 05:52:00,64,5
2018-03-28 06:00:00,64,7
2018-03-28 06:08:00,61,4
2018-03-28 06:16:00,67,4
2018-03-28 06:24:00,68,7
2018-03-28 06:32:00,62,1
2018-03-28 06:40:00,61,9
2018-03-28 06:48:00,69,6
2018-03-28 06:56:00,80,3
2018-03-28 07:04:00,64,6
2018-03-28 07:12:00,58,4
2018-03-28 07:20:00,78,4
2018-03-28 07:28:00,66,2
2018-03-28 07:36:00,72,4
2018-03-28 07:44:00,48,5
2018-03-28 07:52:00,76,5
2018-03-28 08:00:00,63,4
2018-03-28 08:08:00,63,6
2018-03-28 08:16:00,63,10
2018-03-28 08:24:00,60,5
2018-03-28 08:32:00,63,3
2018-03-28 08:40:00,50,5
2018-03-28 08:48:00,51,6
2018-03-28 08:56:00,56,3
2018-03-28 09:04:00,62,2
2018-03-28 09:12:00,55,4
2018-03-28 09:20:00,74,3
2018-03-28 09:28:00,58,9
2018-03-28 09:36:00,68,3
2018-03-28 09:44:00,78,3
2018-03-28 09:52:00,55,0
2018-03-28 10:00:00,59,3
2018-03-28 10:08:00,63,5
2018-03-28 10:16:00,62,4
2018-03-28 10:24:00,78,6
2018-03-28 10:32:00,73,3
2018-03-28 10:40:00,81,4
2018-03-28 10:48:00,67,3
2018-03-28 10:56:00,60,6
2018-03-28 11:04:00,81,6
2018-03-28 11:12:00,72,0
2018-03-28 11:20:00,77,3
2018-03-28 11:28:00,66,5
2018-03-28 11:36:00,62,5
2018-03-28 11:44:00,67,3
2018-03-28 11:52:00,76,3
2018-03-28 12:00:00,70,3
2018-03-28 12:08:00,59,3
2018-03-28 12:16:00,72,6
2018-03-28 12:24:00,57,2
2018-03-28 12:32:00,66,4
2018-03-28 12:40:00,73,3
2018-03-28 12:48:00,72,5
2018-03-28 12:56:00,63,1
2018-03-28 13:04:00,78,5
2018-03-28 13:12:00,73,5
2018-03-28 13:20:00,69,2
2018-03-28 13:28:00,62,5
2018-03-28 13:36:00,71,5
2018-03-28 13:44:00,75,4
2018-03-28 13:52:00,76,5
2018-03-28 14:00:00,79,4
2018-03-28 14:08:00,66,4
2018-03-28 14:16:00,83,5
2018-03-28 14:24:00,70,4
2018-03-28 14:32:00,84,5
2018-03-28 14:40:00,78,2
2018-03-28 14:48:00,73,2
2018-03-28 14:56:00,92,4
2018-03-28 15:04:00,75,1
2018-03-28 15:12:00,69,4
2018-03-28 15:20:00,77,3
2018-03-28 15:28:00,75,2
2018-03-28 15:36:00,80,2
2018-03-28 15:44:00,77,3
2018-03-28 15:52:00,84,5
2018-03-28 16:00:00,83,1
2018-03-28 16:08:00,71,7
2018-03-28 16:16:00,84,6
2018-03-28 16:24:00,72,4
2018-03-28 16:32:00,73,3
2018-03-28 16:40:00,65,5
2018-03-28 16:48:00,97,1
2018-03-28 16:56:00,76,3
2018-03-28 17:04:00,68,5
2018-03-28 17:12:00,70,2
2018-03-28 17:20:00,75,3
2018-03-28 17:28:00,86,2
2018-03-28 17:36:00,93,5
2018-03-28 17:44:00,72,3
2018-03-28 17:52:00,75,5
2018-03-28 18:00:00,56,4
2018-03-28 18:08:00,78,3
2018-03-28 18:16:00,84,4
2018-03-28 18:24:00,71,3
2018-03-28 18:32:00,54,0
2018-03-28 18:40:00,77,1
2018-03-28 18:48:00,74,7
2018-03-28 18:56:00,76,3
2018-03-28 19:04:00,72,3
2018-03-28 19:12:00,78,5
2018-03-28 19:20:00,66,4
2018-03-28 19:28:00,92,3
2018-03-28 19:36:00,74,2
2018-03-28 19:44:00,82,2
2018-03-28 19:52:00,87,3
2018-03-28 20:00:00,71,2
2018-03-28 20:08:00,69,7
2018-03-28 20:16:00,82,3
2018-03-28 20:24:00,88,3
2018-03-28 20:32:00,80,4
2018-03-28 20:40:00,68,4
2018-03-28 20:48:00,71,5
2018-03-28 20:56:00,93,6
2018-03-28 21:04:00,91,5
2018-03-28 21:12:00,88,4
2018-03-28 21:20:00,100,1
2018-03-28 21:28:00,90,8
2018-03-28 21:36:00,80,6
2018-03-28 21:44:00,84,3
2018-03-28 21:52:00,72,4
2018-03-28 22:00:00,86,1
2018-03-28 22:08:00,75,2
2018-03-28 22:16:00,86,2
2018-03-28 22:24:00,68,8
2018-03-28 22:32:00,57,5
2018-03-28 22:40:00,63,4
2018-03-28 22:48:00,87,1
2018-03-28 22:56:00,79,4
2018-03-28 23:04:00,78,0
2018-03-28 23:12:00,66,7
2018-03-28 23:20:00,78,4
2018-03-28 23:28:00,83,7
2018-03-28 23:36:00,68,6
2018-03-28 23:44:00,72,3
2018-03-28 23:52:00,68,0
2018-03-29 00:00:00,92,3
2018-03-29 00:00:00,71,2
2018-03-29 00:08:00,51,0
2018-03-29 00:16:00,62,1
2018-03-29 00:24:00,73,1
2018-03-29 00:32:00,64,2
2018-03-29 00:40:00,63,2
2018-03-29 00:48:00,50,2
2018-03-29 00:56:00,74,0
2018-03-29 01:04:00,67,1
2018-03-29 01:12:00,47,2
2018-03-29 01:20:00,49,2
2018-03-29 01:28:00,70,2
2018-03-29 01:36:00,51,2
2018-03-29 01:44:00,58,1
2018-03-29 01:52:00,63,6
2018-03-29 02:00:00,68,4
