date,ripple,xrp
2018-03-02 14:08:00,30,12
2018-03-02 14:16:00,53,0
2018-03-02 14:24:00,41,6
2018-03-02 14:32:00,23,12
2018-03-02 14:40:00,41,6
2018-03-02 14:48:00,23,6
2018-03-02 14:56:00,41,18
2018-03-02 15:04:00,59,12
2018-03-02 15:12:00,47,12
2018-03-02 15:20:00,47,12
2018-03-02 15:28:00,41,12
2018-03-02 15:36:00,35,6
2018-03-02 15:44:00,29,17
2018-03-02 15:52:00,35,6
2018-03-02 16:00:00,35,6
2018-03-02 16:08:00,47,6
2018-03-02 16:16:00,47,18
2018-03-02 16:24:00,53,12
2018-03-02 16:32:00,24,24
2018-03-02 16:40:00,59,0
2018-03-02 16:48:00,59,12
2018-03-02 16:56:00,48,12
2018-03-02 17:04:00,24,12
2018-03-02 17:12:00,48,6
2018-03-02 17:20:00,37,12
2018-03-02 17:28:00,37,0
2018-03-02 17:36:00,49,0
2018-03-02 17:44:00,43,12
2018-03-02 17:52:00,38,19
2018-03-02 18:00:00,38,13
2018-03-02 18:08:00,70,13
2018-03-02 18:16:00,51,0
2018-03-02 18:24:00,58,6
2018-03-02 18:32:00,32,13
2018-03-02 18:40:00,26,0
2018-03-02 18:48:00,85,7
2018-03-02 18:56:00,59,0
2018-03-02 19:04:00,26,0
2018-03-02 19:12:00,40,20
2018-03-02 19:20:00,27,7
2018-03-02 19:28:00,40,7
2018-03-02 19:36:00,13,13
2018-03-02 19:44:00,27,14
2018-03-02 19:52:00,34,7
2018-03-02 20:00:00,63,7
2018-03-02 20:08:00,42,0
2018-03-02 20:16:00,57,0
2018-03-02 20:24:00,72,50
2018-03-02 20:32:00,50,0
2018-03-02 20:40:00,66,7
2018-03-02 20:48:00,51,0
2018-03-02 20:56:00,30,15
2018-03-02 21:04:00,75,38
2018-03-02 21:12:00,54,15
2018-03-02 21:20:00,47,31
2018-03-02 21:28:00,47,16
2018-03-02 21:36:00,16,0
2018-03-02 21:44:00,40,32
2018-03-02 21:52:00,82,16
2018-03-02 22:00:00,50,8
2018-03-02 22:08:00,60,9
2018-03-02 22:16:00,43,0
2018-03-02 22:24:00,61,9
2018-03-02 22:32:00,36,18
2018-03-02 22:40:00,36,18
2018-03-02 22:48:00,28,9
2018-03-02 22:56:00,85,0
2018-03-02 23:04:00,29,29
2018-03-02 23:12:00,29,19
2018-03-02 23:20:00,10,29
2018-03-02 23:28:00,40,10
2018-03-02 23:36:00,71,10
2018-03-02 23:44:00,10,10
2018-03-02 23:52:00,72,10
2018-03-03 00:00:00,42,21
2018-03-03 00:00:00,35,17
2018-03-03 00:08:00,26,0
2018-03-03 00:16:00,9,9
2018-03-03 00:24:00,44,18
2018-03-03 00:32:00,63,9
2018-03-03 00:40:00,54,9
2018-03-03 00:48:00,18,9
2018-03-03 00:56:00,45,0
2018-03-03 01:04:00,45,18
2018-03-03 01:12:00,46,0
2018-03-03 01:20:00,45,9
2018-03-03 01:28:00,0,27
2018-03-03 01:36:00,36,9
2018-03-03 01:44:00,27,0
2018-03-03 01:52:00,45,18
2018-03-03 02:00:00,45,0
2018-03-03 02:08:00,100,9
2018-03-03 02:16:00,27,0
2018-03-03 02:24:00,82,37
2018-03-03 02:32:00,46,28
2018-03-03 02:40:00,55,9
2018-03-03 02:48:00,28,9
2018-03-03 02:56:00,37,9
2018-03-03 03:04:00,19,9
2018-03-03 03:12:00,38,9
2018-03-03 03:20:00,38,19
2018-03-03 03:28:00,19,0
2018-03-03 03:36:00,19,0
2018-03-03 03:44:00,29,0
2018-03-03 03:52:00,10,29
2018-03-03 04:00:00,10,0
2018-03-03 04:08:00,20,0
2018-03-03 04:16:00,20,20
2018-03-03 04:24:00,40,10
2018-03-03 04:32:00,0,10
2018-03-03 04:40:00,20,0
2018-03-03 04:48:00,30,0
2018-03-03 04:56:00,10,10
2018-03-03 05:04:00,40,0
2018-03-03 05:12:00,0,0
2018-03-03 05:20:00,0,10
2018-03-03 05:28:00,70,0
2018-03-03 05:36:00,10,0
2018-03-03 05:44:00,30,20
2018-03-03 05:52:00,20,0
2018-03-03 06:00:00,39,20
2018-03-03 06:08:00,58,10
2018-03-03 06:16:00,19,10
2018-03-03 06:24:00,10,19
2018-03-03 06:32:00,28,0
2018-03-03 06:40:00,38,19
2018-03-03 06:48:00,28,9
2018-03-03 06:56:00,46,0
2018-03-03 07:04:00,36,0
2018-03-03 07:12:00,27,9
2018-03-03 07:20:00,26,0
2018-03-03 07:28:00,17,9
2018-03-03 07:36:00,26,9
2018-03-03 07:44:00,17,8
2018-03-03 07:52:00,34,8
2018-03-03 08:00:00,33,16
2018-03-03 08:08:00,25,0
2018-03-03 08:16:00,33,0
2018-03-03 08:24:00,24,16
2018-03-03 08:32:00,48,8
2018-03-03 08:40:00,40,0
2018-03-03 08:48:00,56,8
2018-03-03 08:56:00,32,8
2018-03-03 09:04:00,31,0
2018-03-03 09:12:00,0,8
2018-03-03 09:20:00,23,0
2018-03-03 09:28:00,46,23
2018-03-03 09:36:00,8,0
2018-03-03 09:44:00,53,15
2018-03-03 09:52:00,15,0
2018-03-03 10:00:00,45,8
2018-03-03 10:08:00,45,0
2018-03-03 10:16:00,7,0
2018-03-03 10:24:00,22,0
2018-03-03 10:32:00,15,7
2018-03-03 10:40:00,22,7
2018-03-03 10:48:00,22,14
2018-03-03 10:56:00,14,0
2018-03-03 11:04:00,14,7
2018-03-03 11:12:00,49,0
2018-03-03 11:20:00,35,0
2018-03-03 11:28:00,28,21
2018-03-03 11:36:00,21,14
2018-03-03 11:44:00,55,0
2018-03-03 11:52:00,34,7
2018-03-03 12:00:00,47,13
2018-03-03 12:08:00,40,13
2018-03-03 12:16:00,26,7
2018-03-03 12:24:00,32,6
2018-03-03 12:32:00,19,6
2018-03-03 12:40:00,19,6
2018-03-03 12:48:00,25,0
2018-03-03 12:56:00,31,12
2018-03-03 13:04:00,6,18
2018-03-03 13:12:00,24,0
2018-03-03 13:20:00,42,0
2018-03-03 13:28:00,36,18
2018-03-03 13:36:00,18,0
2018-03-03 13:44:00,24,6
2018-03-03 13:52:00,17,12
2018-03-03 14:00:00,23,0
2018-03-03 14:08:00,17,0
2018-03-03 14:16:00,28,0
2018-03-03 14:24:00,17,6
2018-03-03 14:32:00,17,0
2018-03-03 14:40:00,39,22
2018-03-03 14:48:00,11,6
2018-03-03 14:56:00,11,11
2018-03-03 15:04:00,39,22
2018-03-03 15:12:00,28,6
2018-03-03 15:20:00,33,5
2018-03-03 15:28:00,60,16
2018-03-03 15:36:00,11,11
2018-03-03 15:44:00,16,5
2018-03-03 15:52:00,43,5
2018-03-03 16:00:00,43,11
2018-03-03 16:08:00,11,0
2018-03-03 16:16:00,11,22
2018-03-03 16:24:00,27,5
2018-03-03 16:32:00,16,16
2018-03-03 16:40:00,22,5
2018-03-03 16:48:00,27,11
2018-03-03 16:56:00,16,0
2018-03-03 17:04:00,5,5
2018-03-03 17:12:00,22,6
2018-03-03 17:20:00,33,0
2018-03-03 17:28:00,33,11
2018-03-03 17:36:00,34,0
2018-03-03 17:44:00,39,6
2018-03-03 17:52:00,17,17
2018-03-03 18:00:00,46,6
2018-03-03 18:08:00,17,6
2018-03-03 18:16:00,23,0
2018-03-03 18:24:00,17,12
2018-03-03 18:32:00,29,18
2018-03-03 18:40:00,41,0
2018-03-03 18:48:00,24,0
2018-03-03 18:56:00,6,6
2018-03-03 19:04:00,24,6
2018-03-03 19:12:00,12,6
2018-03-03 19:20:00,55,24
2018-03-03 19:28:00,49,0
2018-03-03 19:36:00,19,6
2018-03-03 19:44:00,25,0
2018-03-03 19:52:00,25,13
2018-03-03 20:00:00,19,19
2018-03-03 20:08:00,45,6
2018-03-03 20:16:00,45,6
2018-03-03 20:24:00,39,13
2018-03-03 20:32:00,13,13
2018-03-03 20:40:00,26,0
2018-03-03 20:48:00,13,7
2018-03-03 20:56:00,27,7
2018-03-03 21:04:00,34,7
2018-03-03 21:12:00,27,0
2018-03-03 21:20:00,14,0
2018-03-03 21:28:00,14,7
2018-03-03 21:36:00,21,0
2018-03-03 21:44:00,7,0
2018-03-03 21:52:00,29,0
2018-03-03 22:00:00,37,7
2018-03-03 22:08:00,15,0
2018-03-03 22:16:00,30,0
2018-03-03 22:24:00,31,0
2018-03-03 22:32:00,23,16
2018-03-03 22:40:00,32,0
2018-03-03 22:48:00,56,16
2018-03-03 22:56:00,16,8
2018-03-03 23:04:00,33,25
2018-03-03 23:12:00,25,8
2018-03-03 23:20:00,17,8
2018-03-03 23:28:00,0,9
2018-03-03 23:36:00,35,17
2018-03-03 23:44:00,9,0
2018-03-03 23:52:00,35,18
2018-03-04 00:00:00,27,0
2018-03-04 00:00:00,36,0
2018-03-04 00:08:00,12,0
2018-03-04 00:16:00,25,12
2018-03-04 00:24:00,0,12
2018-03-04 00:32:00,50,0
2018-03-04 00:40:00,25,37
2018-03-04 00:48:00,75,0
2018-03-04 00:56:00,13,0
2018-03-04 01:04:00,51,0
2018-03-04 01:12:00,38,0
2018-03-04 01:20:00,25,0
2018-03-04 01:28:00,50,13
2018-03-04 01:36:00,13,0
2018-03-04 01:44:00,50,0
2018-03-04 01:52:00,0,38
2018-03-04 02:00:00,25,0
2018-03-04 02:08:00,63,13
2018-03-04 02:16:00,50,25
2018-03-04 02:24:00,25,25
2018-03-04 02:32:00,13,13
2018-03-04 02:40:00,38,0
2018-03-04 02:48:00,38,13
2018-03-04 02:56:00,38,38
2018-03-04 03:04:00,25,13
2018-03-04 03:12:00,26,13
2018-03-04 03:20:00,26,0
2018-03-04 03:28:00,26,0
2018-03-04 03:36:00,0,0
2018-03-04 03:44:00,39,13
2018-03-04 03:52:00,26,0
2018-03-04 04:00:00,0,0
2018-03-04 04:08:00,40,27
2018-03-04 04:16:00,13,13
2018-03-04 04:24:00,13,27
2018-03-04 04:32:00,41,41
2018-03-04 04:40:00,27,27
2018-03-04 04:48:00,68,14
2018-03-04 04:56:00,14,27
2018-03-04 05:04:00,0,0
2018-03-04 05:12:00,14,0
2018-03-04 05:20:00,0,28
2018-03-04 05:28:00,42,0
2018-03-04 05:36:00,28,0
2018-03-04 05:44:00,28,0
2018-03-04 05:52:00,14,0
2018-03-04 06:00:00,55,14
2018-03-04 06:08:00,27,14
2018-03-04 06:16:00,40,13
2018-03-04 06:24:00,27,0
2018-03-04 06:32:00,27,27
2018-03-04 06:40:00,0,13
2018-03-04 06:48:00,26,26
2018-03-04 06:56:00,39,0
2018-03-04 07:04:00,25,0
2018-03-04 07:12:00,100,13
2018-03-04 07:20:00,37,25
2018-03-04 07:28:00,24,0
2018-03-04 07:36:00,36,24
2018-03-04 07:44:00,12,0
2018-03-04 07:52:00,70,0
2018-03-04 08:00:00,46,11
2018-03-04 08:08:00,11,11
2018-03-04 08:16:00,34,0
2018-03-04 08:24:00,11,0
2018-03-04 08:32:00,22,0
2018-03-04 08:40:00,55,11
2018-03-04 08:48:00,33,0
2018-03-04 08:56:00,43,11
2018-03-04 09:04:00,65,0
2018-03-04 09:12:00,42,0
2018-03-04 09:20:00,31,10
2018-03-04 09:28:00,10,21
2018-03-04 09:36:00,21,10
2018-03-04 09:44:00,10,10
2018-03-04 09:52:00,41,21
2018-03-04 10:00:00,31,10
2018-03-04 10:08:00,31,20
2018-03-04 10:16:00,30,0
2018-03-04 10:24:00,10,0
2018-03-04 10:32:00,60,10
2018-03-04 10:40:00,40,0
2018-03-04 10:48:00,40,10
2018-03-04 10:56:00,10,10
2018-03-04 11:04:00,0,0
2018-03-04 11:12:00,38,38
2018-03-04 11:20:00,19,19
2018-03-04 11:28:00,47,0
2018-03-04 11:36:00,28,0
2018-03-04 11:44:00,37,9
2018-03-04 11:52:00,36,9
2018-03-04 12:00:00,28,18
2018-03-04 12:08:00,36,9
2018-03-04 12:16:00,54,0
2018-03-04 12:24:00,27,0
2018-03-04 12:32:00,44,35
2018-03-04 12:40:00,17,26
2018-03-04 12:48:00,26,0
2018-03-04 12:56:00,8,8
2018-03-04 13:04:00,34,25
2018-03-04 13:12:00,41,8
2018-03-04 13:20:00,49,8
2018-03-04 13:28:00,32,8
2018-03-04 13:36:00,40,0
2018-03-04 13:44:00,56,16
2018-03-04 13:52:00,16,8
2018-03-04 14:00:00,16,8
2018-03-04 14:08:00,55,16
2018-03-04 14:16:00,31,8
2018-03-04 14:24:00,30,0
2018-03-04 14:32:00,61,0
2018-03-04 14:40:00,60,0
2018-03-04 14:48:00,45,22
2018-03-04 14:56:00,15,7
2018-03-04 15:04:00,45,15
2018-03-04 15:12:00,37,15
2018-03-04 15:20:00,51,7
2018-03-04 15:28:00,22,29
2018-03-04 15:36:00,29,22
2018-03-04 15:44:00,44,0
2018-03-04 15:52:00,36,0
2018-03-04 16:00:00,43,7
2018-03-04 16:08:00,7,14
2018-03-04 16:16:00,43,14
2018-03-04 16:24:00,44,7
2018-03-04 16:32:00,29,15
2018-03-04 16:40:00,51,15
2018-03-04 16:48:00,36,7
2018-03-04 16:56:00,22,7
2018-03-04 17:04:00,14,0
2018-03-04 17:12:00,58,7
2018-03-04 17:20:00,37,15
2018-03-04 17:28:00,15,7
2018-03-04 17:36:00,22,15
2018-03-04 17:44:00,44,15
2018-03-04 17:52:00,30,0
2018-03-04 18:00:00,38,0
2018-03-04 18:08:00,76,15
2018-03-04 18:16:00,15,8
2018-03-04 18:24:00,23,8
2018-03-04 18:32:00,46,0
2018-03-04 18:40:00,69,15
2018-03-04 18:48:00,46,8
2018-03-04 18:56:00,23,16
2018-03-04 19:04:00,55,8
2018-03-04 19:12:00,63,0
2018-03-04 19:20:00,56,8
2018-03-04 19:28:00,24,24
2018-03-04 19:36:00,16,8
2018-03-04 19:44:00,40,0
2018-03-04 19:52:00,48,16
2018-03-04 20:00:00,49,8
2018-03-04 20:08:00,41,8
2018-03-04 20:16:00,25,0
2018-03-04 20:24:00,84,8
2018-03-04 20:32:00,17,0
2018-03-04 20:40:00,69,9
2018-03-04 20:48:00,87,17
2018-03-04 20:56:00,61,9
2018-03-04 21:04:00,35,18
2018-03-04 21:12:00,27,9
2018-03-04 21:20:00,64,18
2018-03-04 21:28:00,83,9
2018-03-04 21:36:00,19,28
2018-03-04 21:44:00,66,28
2018-03-04 21:52:00,39,10
2018-03-04 22:00:00,77,0
2018-03-04 22:08:00,39,0
2018-03-04 22:16:00,70,30
2018-03-04 22:24:00,50,20
2018-03-04 22:32:00,31,21
2018-03-04 22:40:00,74,42
2018-03-04 22:48:00,74,42
2018-03-04 22:56:00,76,32
2018-03-04 23:04:00,77,33
2018-03-04 23:12:00,78,22
2018-03-04 23:20:00,56,22
2018-03-04 23:28:00,23,11
2018-03-04 23:36:00,80,23
2018-03-04 23:44:00,92,23
2018-03-04 23:52:00,70,35
2018-03-05 00:00:00,47,12
2018-03-05 00:00:00,25,6
2018-03-05 00:08:00,31,6
2018-03-05 00:16:00,44,6
2018-03-05 00:24:00,31,6
2018-03-05 00:32:00,43,12
2018-03-05 00:40:00,24,0
2018-03-05 00:48:00,18,6
2018-03-05 00:56:00,55,18
2018-03-05 01:04:00,6,0
2018-03-05 01:12:00,36,6
2018-03-05 01:20:00,29,6
2018-03-05 01:28:00,29,29
2018-03-05 01:36:00,47,18
2018-03-05 01:44:00,24,12
2018-03-05 01:52:00,36,6
2018-03-05 02:00:00,36,18
2018-03-05 02:08:00,30,6
2018-03-05 02:16:00,24,6
2018-03-05 02:24:00,54,6
2018-03-05 02:32:00,24,0
2018-03-05 02:40:00,18,18
2018-03-05 02:48:00,30,18
2018-03-05 02:56:00,37,6
2018-03-05 03:04:00,44,6
2018-03-05 03:12:00,31,6
2018-03-05 03:20:00,12,6
2018-03-05 03:28:00,31,12
2018-03-05 03:36:00,6,12
2018-03-05 03:44:00,31,19
2018-03-05 03:52:00,25,6
2018-03-05 04:00:00,38,19
2018-03-05 04:08:00,19,0
2018-03-05 04:16:00,19,13
2018-03-05 04:24:00,84,13
2018-03-05 04:32:00,13,13
2018-03-05 04:40:00,7,13
2018-03-05 04:48:00,39,6
2018-03-05 04:56:00,20,7
2018-03-05 05:04:00,33,26
2018-03-05 05:12:00,39,7
2018-03-05 05:20:00,13,13
2018-03-05 05:28:00,51,6
2018-03-05 05:36:00,13,13
2018-03-05 05:44:00,38,0
2018-03-05 05:52:00,25,19
2018-03-05 06:00:00,43,18
2018-03-05 06:08:00,18,12
2018-03-05 06:16:00,36,6
2018-03-05 06:24:00,24,12
2018-03-05 06:32:00,47,12
2018-03-05 06:40:00,23,6
2018-03-05 06:48:00,40,6
2018-03-05 06:56:00,56,23
2018-03-05 07:04:00,44,6
2018-03-05 07:12:00,65,16
2018-03-05 07:20:00,49,27
2018-03-05 07:28:00,43,11
2018-03-05 07:36:00,32,37
2018-03-05 07:44:00,42,16
2018-03-05 07:52:00,73,26
2018-03-05 08:00:00,51,5
2018-03-05 08:08:00,25,10
2018-03-05 08:16:00,50,25
2018-03-05 08:24:00,65,25
2018-03-05 08:32:00,59,15
2018-03-05 08:40:00,39,10
2018-03-05 08:48:00,24,10
2018-03-05 08:56:00,39,5
2018-03-05 09:04:00,77,5
2018-03-05 09:12:00,48,19
2018-03-05 09:20:00,33,19
2018-03-05 09:28:00,47,0
2018-03-05 09:36:00,74,9
2018-03-05 09:44:00,46,0
2018-03-05 09:52:00,46,18
2018-03-05 10:00:00,60,14
2018-03-05 10:08:00,41,5
2018-03-05 10:16:00,63,18
2018-03-05 10:24:00,41,27
2018-03-05 10:32:00,36,9
2018-03-05 10:40:00,35,18
2018-03-05 10:48:00,44,13
2018-03-05 10:56:00,13,13
2018-03-05 11:04:00,26,0
2018-03-05 11:12:00,17,9
2018-03-05 11:20:00,30,4
2018-03-05 11:28:00,21,25
2018-03-05 11:36:00,42,21
2018-03-05 11:44:00,62,8
2018-03-05 11:52:00,29,16
2018-03-05 12:00:00,12,4
2018-03-05 12:08:00,20,16
2018-03-05 12:16:00,51,12
2018-03-05 12:24:00,16,8
2018-03-05 12:32:00,50,8
2018-03-05 12:40:00,38,8
2018-03-05 12:48:00,30,4
2018-03-05 12:56:00,15,7
2018-03-05 13:04:00,37,18
2018-03-05 13:12:00,29,4
2018-03-05 13:20:00,32,14
2018-03-05 13:28:00,25,11
2018-03-05 13:36:00,56,11
2018-03-05 13:44:00,21,7
2018-03-05 13:52:00,38,14
2018-03-05 14:00:00,31,10
2018-03-05 14:08:00,48,10
2018-03-05 14:16:00,54,17
2018-03-05 14:24:00,31,14
2018-03-05 14:32:00,40,17
2018-03-05 14:40:00,50,13
2018-03-05 14:48:00,33,10
2018-03-05 14:56:00,30,7
2018-03-05 15:04:00,64,20
2018-03-05 15:12:00,37,10
2018-03-05 15:20:00,40,7
2018-03-05 15:28:00,27,13
2018-03-05 15:36:00,33,0
2018-03-05 15:44:00,53,10
2018-03-05 15:52:00,40,7
2018-03-05 16:00:00,30,0
2018-03-05 16:08:00,66,10
2018-03-05 16:16:00,23,17
2018-03-05 16:24:00,30,20
2018-03-05 16:32:00,50,13
2018-03-05 16:40:00,57,17
2018-03-05 16:48:00,37,20
2018-03-05 16:56:00,30,17
2018-03-05 17:04:00,47,0
2018-03-05 17:12:00,64,10
2018-03-05 17:20:00,58,7
2018-03-05 17:28:00,27,3
2018-03-05 17:36:00,45,7
2018-03-05 17:44:00,62,24
2018-03-05 17:52:00,45,14
2018-03-05 18:00:00,11,11
2018-03-05 18:08:00,35,4
2018-03-05 18:16:00,29,7
2018-03-05 18:24:00,54,4
2018-03-05 18:32:00,25,18
2018-03-05 18:40:00,32,14
2018-03-05 18:48:00,25,11
2018-03-05 18:56:00,66,15
2018-03-05 19:04:00,37,15
2018-03-05 19:12:00,44,22
2018-03-05 19:20:00,44,4
2018-03-05 19:28:00,37,11
2018-03-05 19:36:00,49,15
2018-03-05 19:44:00,45,19
2018-03-05 19:52:00,38,19
2018-03-05 20:00:00,42,19
2018-03-05 20:08:00,39,8
2018-03-05 20:16:00,28,31
2018-03-05 20:24:00,48,28
2018-03-05 20:32:00,36,16
2018-03-05 20:40:00,44,16
2018-03-05 20:48:00,40,16
2018-03-05 20:56:00,61,25
2018-03-05 21:04:00,30,4
2018-03-05 21:12:00,60,21
2018-03-05 21:20:00,39,4
2018-03-05 21:28:00,53,26
2018-03-05 21:36:00,45,4
2018-03-05 21:44:00,45,14
2018-03-05 21:52:00,46,23
2018-03-05 22:00:00,24,9
2018-03-05 22:08:00,72,5
2018-03-05 22:16:00,69,15
2018-03-05 22:24:00,45,25
2018-03-05 22:32:00,81,10
2018-03-05 22:40:00,47,10
2018-03-05 22:48:00,100,16
2018-03-05 22:56:00,76,11
2018-03-05 23:04:00,39,22
2018-03-05 23:12:00,39,6
2018-03-05 23:20:00,34,6
2018-03-05 23:28:00,28,17
2018-03-05 23:36:00,17,17
2018-03-05 23:44:00,46,0
2018-03-05 23:52:00,41,6
2018-03-06 00:00:00,29,12
2018-03-06 00:00:00,31,12
2018-03-06 00:08:00,55,0
2018-03-06 00:16:00,49,0
2018-03-06 00:24:00,61,6
2018-03-06 00:32:00,55,0
2018-03-06 00:40:00,49,12
2018-03-06 00:48:00,79,12
2018-03-06 00:56:00,67,12
2018-03-06 01:04:00,18,18
2018-03-06 01:12:00,42,24
2018-03-06 01:20:00,24,24
2018-03-06 01:28:00,12,6
2018-03-06 01:36:00,18,12
2018-03-06 01:44:00,48,6
2018-03-06 01:52:00,43,24
2018-03-06 02:00:00,18,6
2018-03-06 02:08:00,24,6
2018-03-06 02:16:00,31,12
2018-03-06 02:24:00,37,19
2018-03-06 02:32:00,56,6
2018-03-06 02:40:00,38,6
2018-03-06 02:48:00,38,6
2018-03-06 02:56:00,32,6
2018-03-06 03:04:00,38,0
2018-03-06 03:12:00,39,6
2018-03-06 03:20:00,19,13
2018-03-06 03:28:00,39,13
2018-03-06 03:36:00,26,7
2018-03-06 03:44:00,33,7
2018-03-06 03:52:00,33,20
2018-03-06 04:00:00,47,13
2018-03-06 04:08:00,41,14
2018-03-06 04:16:00,48,14
2018-03-06 04:24:00,14,21
2018-03-06 04:32:00,35,21
2018-03-06 04:40:00,76,0
2018-03-06 04:48:00,49,21
2018-03-06 04:56:00,56,28
2018-03-06 05:04:00,49,14
2018-03-06 05:12:00,35,7
2018-03-06 05:20:00,69,14
2018-03-06 05:28:00,27,14
2018-03-06 05:36:00,27,0
2018-03-06 05:44:00,60,7
2018-03-06 05:52:00,26,7
2018-03-06 06:00:00,39,26
2018-03-06 06:08:00,26,0
2018-03-06 06:16:00,38,6
2018-03-06 06:24:00,50,13
2018-03-06 06:32:00,25,6
2018-03-06 06:40:00,31,12
2018-03-06 06:48:00,55,12
2018-03-06 06:56:00,30,24
2018-03-06 07:04:00,53,6
2018-03-06 07:12:00,23,6
2018-03-06 07:20:00,40,11
2018-03-06 07:28:00,62,23
2018-03-06 07:36:00,39,6
2018-03-06 07:44:00,44,6
2018-03-06 07:52:00,33,11
2018-03-06 08:00:00,43,11
2018-03-06 08:08:00,37,5
2018-03-06 08:16:00,53,11
2018-03-06 08:24:00,32,0
2018-03-06 08:32:00,21,0
2018-03-06 08:40:00,16,0
2018-03-06 08:48:00,31,5
2018-03-06 08:56:00,51,15
2018-03-06 09:04:00,36,10
2018-03-06 09:12:00,35,40
2018-03-06 09:20:00,40,15
2018-03-06 09:28:00,50,5
2018-03-06 09:36:00,59,10
2018-03-06 09:44:00,25,10
2018-03-06 09:52:00,54,0
2018-03-06 10:00:00,34,10
2018-03-06 10:08:00,54,5
2018-03-06 10:16:00,39,10
2018-03-06 10:24:00,24,19
2018-03-06 10:32:00,57,5
2018-03-06 10:40:00,23,5
2018-03-06 10:48:00,51,9
2018-03-06 10:56:00,47,5
2018-03-06 11:04:00,28,14
2018-03-06 11:12:00,41,5
2018-03-06 11:20:00,40,0
2018-03-06 11:28:00,44,9
2018-03-06 11:36:00,48,13
2018-03-06 11:44:00,13,0
2018-03-06 11:52:00,17,4
2018-03-06 12:00:00,26,17
2018-03-06 12:08:00,21,25
2018-03-06 12:16:00,13,8
2018-03-06 12:24:00,45,16
2018-03-06 12:32:00,28,12
2018-03-06 12:40:00,28,4
2018-03-06 12:48:00,31,8
2018-03-06 12:56:00,12,4
2018-03-06 13:04:00,27,19
2018-03-06 13:12:00,38,4
2018-03-06 13:20:00,30,11
2018-03-06 13:28:00,11,11
2018-03-06 13:36:00,40,22
2018-03-06 13:44:00,22,7
2018-03-06 13:52:00,33,22
2018-03-06 14:00:00,32,18
2018-03-06 14:08:00,43,7
2018-03-06 14:16:00,39,11
2018-03-06 14:24:00,43,0
2018-03-06 14:32:00,39,14
2018-03-06 14:40:00,25,4
2018-03-06 14:48:00,32,4
2018-03-06 14:56:00,25,4
2018-03-06 15:04:00,60,21
2018-03-06 15:12:00,11,0
2018-03-06 15:20:00,21,4
2018-03-06 15:28:00,42,4
2018-03-06 15:36:00,14,7
2018-03-06 15:44:00,49,18
2018-03-06 15:52:00,25,0
2018-03-06 16:00:00,42,25
2018-03-06 16:08:00,18,11
2018-03-06 16:16:00,21,21
2018-03-06 16:24:00,49,0
2018-03-06 16:32:00,49,11
2018-03-06 16:40:00,14,4
2018-03-06 16:48:00,25,14
2018-03-06 16:56:00,18,18
2018-03-06 17:04:00,36,22
2018-03-06 17:12:00,25,7
2018-03-06 17:20:00,40,4
2018-03-06 17:28:00,22,7
2018-03-06 17:36:00,40,15
2018-03-06 17:44:00,22,11
2018-03-06 17:52:00,26,11
2018-03-06 18:00:00,26,15
2018-03-06 18:08:00,60,11
2018-03-06 18:16:00,45,8
2018-03-06 18:24:00,34,15
2018-03-06 18:32:00,31,27
2018-03-06 18:40:00,19,19
2018-03-06 18:48:00,58,4
2018-03-06 18:56:00,31,4
2018-03-06 19:04:00,39,15
2018-03-06 19:12:00,43,12
2018-03-06 19:20:00,47,4
2018-03-06 19:28:00,43,19
2018-03-06 19:36:00,43,8
2018-03-06 19:44:00,42,8
2018-03-06 19:52:00,47,8
2018-03-06 20:00:00,28,16
2018-03-06 20:08:00,45,28
2018-03-06 20:16:00,37,12
2018-03-06 20:24:00,33,8
2018-03-06 20:32:00,52,12
2018-03-06 20:40:00,41,8
2018-03-06 20:48:00,21,21
2018-03-06 20:56:00,43,4
2018-03-06 21:04:00,35,4
2018-03-06 21:12:00,36,9
2018-03-06 21:20:00,18,13
2018-03-06 21:28:00,36,0
2018-03-06 21:36:00,18,5
2018-03-06 21:44:00,69,9
2018-03-06 21:52:00,52,29
2018-03-06 22:00:00,78,20
2018-03-06 22:08:00,100,15
2018-03-06 22:16:00,56,10
2018-03-06 22:24:00,78,42
2018-03-06 22:32:00,69,43
2018-03-06 22:40:00,27,32
2018-03-06 22:48:00,66,17
2018-03-06 22:56:00,51,11
2018-03-06 23:04:00,23,0
2018-03-06 23:12:00,29,0
2018-03-06 23:20:00,24,12
2018-03-06 23:28:00,42,18
2018-03-06 23:36:00,24,6
2018-03-06 23:44:00,25,6
2018-03-06 23:52:00,87,19
2018-03-07 00:00:00,62,12
2018-03-07 00:00:00,60,12
2018-03-07 00:08:00,30,18
2018-03-07 00:16:00,24,12
2018-03-07 00:24:00,24,6
2018-03-07 00:32:00,36,0
2018-03-07 00:40:00,24,18
2018-03-07 00:48:00,53,18
2018-03-07 00:56:00,12,12
2018-03-07 01:04:00,24,6
2018-03-07 01:12:00,12,12
2018-03-07 01:20:00,46,12
2018-03-07 01:28:00,18,12
2018-03-07 01:36:00,41,17
2018-03-07 01:44:00,35,6
2018-03-07 01:52:00,30,12
2018-03-07 02:00:00,47,6
2018-03-07 02:08:00,42,12
2018-03-07 02:16:00,35,18
2018-03-07 02:24:00,24,6
2018-03-07 02:32:00,36,6
2018-03-07 02:40:00,60,6
2018-03-07 02:48:00,54,6
2018-03-07 02:56:00,12,6
