date,bitcoin,btc,etherium,etc,ripple,xrp,btcoin cash,bcc,eos.io,eos,litecoin,ltc,cardano,ada,str,iota,miota,tron,trx,tether usd,usd tether,usdt
2018-02-13 06:32:00,71,3,0,0,26,13,0,30,0,0,10,0,0,22,0,0,32,25,0,0,0,0
2018-02-13 06:40:00,78,7,24,0,78,13,0,30,0,51,30,0,0,0,23,0,0,0,0,0,0,0
2018-02-13 06:48:00,57,8,0,24,58,0,0,29,0,0,0,0,0,21,22,31,0,24,0,0,0,0
2018-02-13 06:56:00,70,6,0,0,51,19,0,0,0,0,10,10,21,21,66,62,31,0,0,0,0,0
2018-02-13 07:04:00,66,6,0,46,43,19,0,0,0,0,38,0,0,0,22,61,0,23,23,0,0,0
2018-02-13 07:12:00,68,5,0,22,49,6,0,0,0,24,0,0,20,100,63,30,0,0,0,0,0,0
2018-02-13 07:20:00,56,1,0,22,36,6,0,0,0,24,37,0,0,40,0,0,0,23,0,0,0,83
2018-02-13 07:28:00,71,3,0,66,36,12,0,0,0,0,18,0,0,0,21,0,0,22,90,0,0,0
2018-02-13 07:36:00,50,6,0,43,65,12,0,0,0,23,9,0,0,39,0,58,0,44,0,0,0,0
2018-02-13 07:44:00,73,3,21,21,58,0,0,26,0,0,36,9,0,38,20,57,0,22,0,0,0,80
2018-02-13 07:52:00,63,5,21,42,29,6,0,0,0,68,26,0,19,0,100,28,0,0,0,0,0,0
2018-02-13 08:00:00,67,5,0,0,89,17,0,75,0,0,8,8,0,18,19,54,0,21,62,0,0,0
2018-02-13 08:08:00,63,3,0,62,73,28,0,25,0,22,8,0,0,18,19,54,0,0,21,0,0,0
2018-02-13 08:16:00,76,3,0,0,55,17,0,25,0,22,17,0,36,55,58,54,0,21,21,0,0,76
2018-02-13 08:24:00,65,7,20,81,66,6,0,100,0,65,0,8,18,18,0,27,0,41,0,0,0,0
2018-02-13 08:32:00,63,4,0,0,66,16,0,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0
2018-02-13 08:40:00,60,2,0,100,33,16,0,0,0,85,25,0,18,36,0,0,0,0,0,0,0,0
2018-02-13 08:48:00,57,4,20,0,43,16,0,0,0,0,0,0,18,35,19,53,0,20,20,0,0,0
2018-02-13 08:56:00,62,4,0,0,59,16,0,49,0,0,8,0,18,18,37,26,0,20,40,0,0,74
2018-02-13 09:04:00,57,3,0,59,53,5,0,24,0,42,8,0,18,18,19,52,0,0,0,0,0,0
2018-02-13 09:12:00,57,6,0,0,26,0,0,24,0,0,16,8,0,0,18,0,0,20,0,0,0,0
2018-02-13 09:20:00,67,7,0,19,78,0,0,24,0,61,16,0,0,0,0,25,0,59,20,0,0,0
2018-02-13 09:28:00,69,5,0,0,42,5,0,24,0,20,8,0,17,0,18,76,0,0,0,0,0,71
2018-02-13 09:36:00,59,4,0,19,47,10,0,70,0,40,16,0,0,0,36,25,0,0,19,0,0,71
2018-02-13 09:44:00,71,3,0,19,62,5,0,23,0,20,47,0,17,17,18,0,0,19,19,0,0,0
2018-02-13 09:52:00,72,3,0,38,51,10,0,0,0,20,0,0,34,17,0,75,0,39,0,0,0,0
2018-02-13 10:00:00,63,5,38,38,67,15,0,23,0,0,23,8,0,34,36,50,0,19,0,0,0,0
2018-02-13 10:08:00,74,2,0,19,56,20,0,0,20,0,8,0,0,0,18,50,0,0,0,0,0,0
2018-02-13 10:16:00,63,4,0,19,35,15,0,23,0,20,8,0,17,0,70,49,0,0,0,0,0,0
2018-02-13 10:24:00,68,2,18,37,50,35,0,0,0,39,38,8,0,16,17,49,0,19,19,0,0,0
2018-02-13 10:32:00,69,4,0,55,30,5,0,45,0,39,8,0,0,49,0,24,0,19,37,0,0,0
2018-02-13 10:40:00,69,5,0,36,93,29,0,22,0,19,15,0,16,16,34,48,0,37,37,0,0,0
2018-02-13 10:48:00,58,3,18,36,39,0,0,22,0,0,30,0,16,16,17,24,0,37,0,0,0,0
2018-02-13 10:56:00,58,3,0,54,54,15,0,0,0,0,15,0,0,0,0,48,0,0,0,0,0,0
2018-02-13 11:04:00,52,4,0,90,78,19,0,22,0,0,37,0,0,16,34,48,0,73,37,0,0,0
2018-02-13 11:12:00,66,1,18,89,63,10,0,22,0,19,44,0,32,0,0,23,0,0,0,0,0,0
2018-02-13 11:20:00,66,4,0,0,76,5,0,22,0,0,22,0,0,31,17,70,23,0,18,0,0,65
2018-02-13 11:28:00,67,4,0,17,52,19,0,21,0,0,36,0,15,15,0,0,0,18,0,0,0,0
2018-02-13 11:36:00,54,4,17,0,75,9,0,0,0,37,28,0,0,46,0,0,0,53,18,0,0,64
2018-02-13 11:44:00,66,3,17,17,37,5,0,42,0,18,0,0,15,0,48,0,0,35,0,0,0,0
2018-02-13 11:52:00,67,4,0,51,50,14,0,21,0,18,14,7,0,30,32,0,0,0,17,0,0,63
2018-02-13 12:00:00,55,5,0,67,32,9,0,21,0,18,21,0,0,15,32,22,0,51,17,0,0,0
2018-02-13 12:08:00,62,3,0,50,50,14,0,20,0,0,27,0,0,15,0,22,0,0,0,0,0,0
2018-02-13 12:16:00,60,3,0,65,35,13,0,20,0,35,27,0,0,15,0,22,0,0,0,0,0,0
2018-02-13 12:24:00,58,2,0,16,44,4,0,40,0,17,20,0,14,29,0,0,21,0,0,0,0,60
2018-02-13 12:32:00,63,3,0,16,34,9,0,59,0,50,33,7,14,14,30,42,0,16,16,0,0,0
2018-02-13 12:40:00,70,2,0,16,55,4,0,19,0,0,19,0,28,14,0,21,0,32,16,0,0,0
2018-02-13 12:48:00,50,3,0,46,63,4,0,19,0,33,32,6,0,0,29,20,0,16,0,0,0,0
2018-02-13 12:56:00,74,2,0,31,33,8,0,0,0,16,25,0,14,14,0,20,0,0,0,0,0,0
2018-02-13 13:04:00,63,2,0,15,41,4,0,0,0,0,19,0,0,27,28,100,0,0,15,0,0,0
2018-02-13 13:12:00,69,2,0,45,48,8,0,0,0,0,31,6,13,13,42,20,0,15,0,0,0,0
2018-02-13 13:20:00,61,3,0,29,48,8,0,0,0,31,24,6,0,13,14,20,0,15,0,0,0,0
2018-02-13 13:28:00,75,1,0,15,60,12,0,54,0,0,6,0,13,0,28,39,0,0,15,0,0,0
2018-02-13 13:36:00,71,4,0,29,35,24,0,18,0,31,12,0,0,13,0,0,0,30,15,0,0,0
2018-02-13 13:44:00,71,4,0,57,43,4,0,18,0,0,12,6,13,26,41,38,0,15,0,0,0,0
2018-02-13 13:52:00,64,5,0,57,62,15,0,18,0,0,6,0,25,13,27,38,0,0,15,0,0,0
2018-02-13 14:00:00,70,0,0,42,35,4,0,17,0,15,23,6,13,13,13,0,0,14,14,0,0,0
2018-02-13 14:08:00,71,3,14,56,53,19,0,17,0,0,6,6,0,0,13,19,0,0,0,0,0,0
2018-02-13 14:16:00,68,3,14,14,49,8,0,0,0,0,40,11,0,12,0,18,0,0,14,0,0,52
2018-02-13 14:24:00,65,2,14,56,57,11,0,17,0,0,57,0,0,25,13,18,0,14,14,0,0,0
2018-02-13 14:32:00,59,4,0,42,45,19,0,0,0,44,17,0,12,0,0,0,0,28,0,0,0,0
2018-02-13 14:40:00,63,3,0,14,34,26,0,0,0,29,40,6,12,12,26,36,0,0,0,0,0,0
2018-02-13 14:48:00,65,3,0,27,44,15,0,17,0,14,39,0,0,12,26,0,0,14,0,0,0,0
2018-02-13 14:56:00,72,3,0,55,59,15,0,17,0,0,34,0,12,0,26,18,0,28,42,0,0,0
2018-02-13 15:04:00,71,3,0,27,48,11,0,17,0,0,17,6,12,12,13,18,0,56,28,0,0,0
2018-02-13 15:12:00,70,1,0,68,44,18,0,0,0,14,39,0,0,12,26,54,0,14,28,0,0,0
2018-02-13 15:20:00,69,3,0,0,52,7,0,50,0,43,45,17,12,0,26,18,0,42,14,0,0,0
2018-02-13 15:28:00,72,5,0,14,33,15,0,50,0,14,23,0,0,12,51,36,0,28,28,0,0,0
2018-02-13 15:36:00,84,4,27,54,74,7,0,34,0,14,34,0,12,0,13,18,0,14,14,0,0,0
2018-02-13 15:44:00,67,3,0,27,59,7,0,33,0,14,50,0,0,12,26,18,0,41,28,0,0,0
2018-02-13 15:52:00,66,3,14,0,40,11,0,33,0,14,34,0,0,12,25,18,0,0,14,0,0,0
2018-02-13 16:00:00,70,2,0,54,44,11,0,0,0,14,39,6,0,12,0,36,0,0,0,0,0,0
2018-02-13 16:08:00,67,4,0,14,48,4,0,17,0,0,17,6,12,0,38,36,0,0,0,0,0,0
2018-02-13 16:16:00,70,4,0,14,88,18,0,33,0,29,34,11,12,0,26,54,0,0,14,0,0,0
2018-02-13 16:24:00,65,2,14,14,48,15,0,17,0,0,28,6,12,12,26,18,0,0,0,0,0,0
2018-02-13 16:32:00,75,3,0,55,60,7,0,0,0,15,57,6,0,0,26,36,0,0,0,0,0,0
2018-02-13 16:40:00,68,3,0,14,37,4,0,17,0,29,28,0,12,0,13,18,0,14,0,0,0,0
2018-02-13 16:48:00,67,4,0,55,64,11,0,51,0,15,23,0,0,0,26,73,0,14,14,0,0,0
2018-02-13 16:56:00,71,4,0,83,42,11,0,0,0,30,40,0,0,0,0,37,0,28,0,0,0,0
2018-02-13 17:04:00,63,2,0,28,76,8,0,17,0,0,52,6,25,25,0,37,0,0,0,0,0,0
2018-02-13 17:12:00,57,2,0,56,53,11,0,17,0,15,41,6,0,25,13,19,0,14,29,0,0,0
2018-02-13 17:20:00,75,5,0,42,57,8,0,17,0,60,17,6,13,0,40,19,0,14,29,0,0,0
2018-02-13 17:28:00,63,4,14,28,50,8,0,17,0,0,47,0,0,25,13,37,0,43,0,0,0,0
2018-02-13 17:36:00,65,3,0,0,46,19,0,0,0,15,41,0,0,13,13,19,0,29,0,53,53,0
2018-02-13 17:44:00,80,2,0,71,23,15,0,35,0,15,35,6,0,0,27,38,0,14,0,0,0,53
2018-02-13 17:52:00,68,2,0,0,51,4,0,53,0,0,65,12,13,0,14,19,0,15,0,0,0,0
2018-02-13 18:00:00,79,5,0,44,47,16,0,0,0,0,36,6,13,13,14,0,0,15,15,0,0,0
2018-02-13 18:08:00,69,2,29,73,51,0,0,0,0,15,18,6,0,26,0,0,0,30,15,0,0,0
2018-02-13 18:16:00,69,4,0,15,20,16,0,0,0,15,30,0,0,13,14,39,0,0,15,0,0,0
2018-02-13 18:24:00,69,5,0,44,71,0,0,18,0,0,36,6,13,26,28,0,0,30,15,0,0,54
2018-02-13 18:32:00,60,2,0,15,51,12,0,36,0,0,36,0,0,26,0,0,0,0,15,0,0,0
2018-02-13 18:40:00,74,2,0,29,56,4,0,0,0,16,67,18,0,13,28,19,19,0,0,0,0,0
2018-02-13 18:48:00,66,2,0,44,48,16,0,18,0,0,25,12,26,13,14,20,0,0,0,0,0,0
2018-02-13 18:56:00,71,5,0,30,45,12,0,37,0,0,50,0,0,13,14,40,0,0,15,0,0,0
2018-02-13 19:04:00,67,3,0,45,53,16,0,19,0,0,31,0,27,13,14,0,0,0,0,0,0,56
2018-02-13 19:12:00,70,3,0,15,45,4,0,19,0,0,44,6,0,13,28,20,0,15,0,0,0,0
2018-02-13 19:20:00,73,2,0,61,87,4,0,0,0,16,57,0,0,0,14,0,0,31,0,0,0,0
2018-02-13 19:28:00,65,2,0,45,62,16,0,0,0,16,50,6,0,14,14,0,0,46,31,0,0,0
2018-02-13 19:36:00,62,1,0,15,54,8,0,19,0,0,57,6,14,0,14,20,0,16,0,0,0,0
2018-02-13 19:44:00,64,3,15,30,37,29,0,0,0,16,31,0,0,14,14,40,0,31,31,0,0,0
2018-02-13 19:52:00,66,2,0,0,42,8,0,0,0,16,38,13,14,14,0,41,0,31,0,0,0,0
2018-02-13 20:00:00,68,3,0,78,67,17,0,0,0,0,71,0,0,0,29,62,0,0,0,0,0,0
2018-02-13 20:08:00,64,4,0,63,47,9,0,0,0,0,45,6,0,0,15,62,0,0,0,0,0,0
2018-02-13 20:16:00,69,5,0,32,86,26,0,0,0,34,46,0,0,28,0,21,0,0,0,0,0,0
2018-02-13 20:24:00,54,3,0,16,48,13,0,0,0,17,26,0,14,14,15,0,0,16,16,0,0,0
2018-02-13 20:32:00,72,2,0,48,43,17,0,39,0,0,26,0,0,0,0,42,0,16,0,0,0,0
2018-02-13 20:40:00,74,3,0,48,57,9,0,0,0,0,40,0,0,14,15,42,0,33,33,0,0,0
2018-02-13 20:48:00,77,5,32,0,40,18,0,20,0,17,54,0,14,0,0,21,0,17,0,0,0,60
2018-02-13 20:56:00,80,3,17,0,63,5,0,0,0,0,41,0,0,0,16,0,0,17,17,0,0,62
2018-02-13 21:04:00,72,5,33,33,68,9,0,21,0,35,62,7,0,0,0,0,0,17,17,0,0,0
2018-02-13 21:12:00,74,4,17,51,42,9,0,0,0,18,35,0,15,15,32,45,0,69,0,0,0,0
2018-02-13 21:20:00,80,2,0,17,47,9,0,0,0,0,7,7,0,0,33,0,0,0,0,0,0,0
2018-02-13 21:28:00,69,4,17,17,71,19,0,0,0,56,43,0,0,31,0,23,0,0,18,0,0,0
2018-02-13 21:36:00,65,2,0,70,38,9,0,64,0,18,58,0,47,31,0,23,0,18,18,0,0,0
2018-02-13 21:44:00,75,3,0,18,59,0,0,44,0,38,15,0,0,16,17,48,0,0,0,0,0,0
2018-02-13 21:52:00,69,5,18,37,55,10,0,0,0,20,8,8,0,0,35,24,0,38,0,0,0,0
2018-02-13 22:00:00,70,2,19,19,72,21,0,23,0,0,47,8,17,17,0,25,0,39,19,0,0,0
2018-02-13 22:08:00,69,4,19,0,37,21,0,72,0,62,8,0,17,17,0,0,0,20,20,0,0,0
2018-02-13 22:16:00,74,3,0,20,54,16,0,0,0,21,41,8,18,0,0,0,0,0,20,0,0,0
2018-02-13 22:24:00,68,3,20,40,66,27,0,0,0,0,59,8,18,0,0,54,0,62,41,0,0,0
2018-02-13 22:32:00,74,1,0,21,84,22,0,0,0,0,51,9,0,0,0,0,0,0,0,0,0,0
2018-02-13 22:40:00,69,3,0,21,74,17,0,0,0,22,52,0,0,0,20,55,0,0,0,0,0,0
2018-02-13 22:48:00,81,2,0,64,58,6,0,53,0,23,80,0,0,0,0,57,0,44,0,0,0,0
2018-02-13 22:56:00,76,3,0,88,36,12,0,0,0,23,36,9,0,20,21,58,0,22,22,0,0,0
2018-02-13 23:04:00,74,2,22,44,91,18,0,0,0,0,46,0,0,0,0,88,0,0,0,0,0,0
2018-02-13 23:12:00,82,4,0,45,61,6,0,56,0,0,37,0,0,0,21,0,0,0,0,0,0,0
2018-02-13 23:20:00,70,5,0,0,56,13,0,0,0,73,67,0,41,0,0,0,0,0,0,0,0,0
2018-02-13 23:28:00,77,3,23,0,51,13,0,0,0,25,48,0,0,0,0,0,0,0,0,0,0,0
2018-02-13 23:36:00,62,6,23,23,32,19,0,0,0,0,29,10,0,0,0,62,0,72,24,0,0,0
2018-02-13 23:44:00,71,5,0,0,45,6,0,29,0,100,29,10,21,0,22,31,0,24,0,0,0,0
2018-02-13 23:52:00,62,5,24,0,71,26,0,0,0,51,40,0,21,0,0,0,0,24,0,0,0,0
2018-02-14 00:00:00,78,2,0,0,20,33,0,30,0,26,30,0,43,0,0,64,0,25,25,0,0,90
2018-02-14 00:00:00,48,1,0,0,18,30,0,26,0,33,13,0,63,0,0,50,0,23,23,0,0,63
2018-02-14 00:08:00,44,1,0,0,48,12,0,25,0,0,35,0,31,31,0,50,0,0,23,0,0,0
2018-02-14 00:16:00,43,0,31,92,37,24,0,0,0,33,22,4,0,0,21,0,0,23,0,0,0,0
2018-02-14 00:24:00,36,1,0,91,54,6,0,0,0,0,13,0,0,62,0,0,0,0,0,0,0,62
2018-02-14 00:32:00,43,1,0,31,49,12,0,0,0,33,13,0,0,0,0,51,0,0,23,0,0,0
2018-02-14 00:40:00,45,1,0,0,24,12,0,26,0,0,4,4,0,0,0,0,0,23,0,0,0,0
2018-02-14 00:48:00,39,1,0,0,36,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2018-02-14 00:56:00,42,3,0,30,30,6,0,0,0,0,13,4,31,31,0,0,0,23,0,0,0,0
2018-02-14 01:04:00,32,2,0,30,36,6,0,0,0,33,26,0,0,31,0,0,0,23,0,0,0,0
2018-02-14 01:12:00,36,1,0,91,30,6,0,0,0,33,17,0,0,31,0,0,0,0,0,0,0,0
2018-02-14 01:20:00,38,1,0,0,72,30,0,0,0,33,17,4,31,62,0,0,0,0,23,0,0,0
2018-02-14 01:28:00,39,2,0,60,42,18,0,0,0,0,26,4,0,62,0,50,0,0,23,0,0,0
2018-02-14 01:36:00,47,2,0,0,18,6,0,25,0,33,57,9,0,31,0,25,0,0,0,0,0,0
2018-02-14 01:44:00,33,2,0,30,48,18,0,25,0,33,57,0,0,31,0,100,0,0,0,0,0,0
2018-02-14 01:52:00,47,3,30,60,42,18,0,0,0,0,56,4,0,31,0,25,0,0,0,0,0,62
2018-02-14 02:00:00,40,0,30,0,24,12,0,0,0,33,39,9,0,31,21,0,0,0,0,0,0,0
2018-02-14 02:08:00,42,3,0,0,42,18,0,0,0,0,56,9,0,0,0,25,0,23,45,0,0,0
2018-02-14 02:16:00,48,2,0,30,49,6,0,0,0,0,39,4,0,31,0,76,0,0,23,0,0,63
2018-02-14 02:24:00,45,1,31,0,31,6,0,26,0,33,53,4,0,0,0,0,0,23,0,0,0,0
2018-02-14 02:32:00,33,1,0,30,42,0,0,25,0,0,39,13,0,93,0,0,0,0,0,0,0,0
2018-02-14 02:40:00,45,1,0,31,43,12,0,0,0,0,66,9,32,63,0,25,0,0,46,0,0,0
2018-02-14 02:48:00,41,2,0,31,31,25,0,0,0,0,63,0,0,0,0,51,0,0,0,0,0,0
2018-02-14 02:56:00,40,0,0,0,32,0,0,0,0,34,41,5,33,98,0,0,0,0,24,0,0,0
2018-02-14 03:04:00,35,2,0,61,48,18,0,0,0,0,65,9,0,0,0,25,0,0,0,0,0,63
2018-02-14 03:12:00,44,0,0,61,49,30,0,26,0,66,57,18,0,31,0,0,0,23,23,0,0,0
2018-02-14 03:20:00,40,2,0,0,49,12,0,0,0,100,48,9,0,0,0,0,25,0,0,0,0,0
2018-02-14 03:28:00,35,3,0,93,37,19,0,26,0,68,54,0,0,0,0,26,0,23,0,0,0,0
2018-02-14 03:36:00,46,1,0,31,68,6,0,0,34,34,45,18,0,32,0,26,0,0,0,0,0,0
2018-02-14 03:44:00,41,2,0,0,100,6,0,0,0,0,77,5,0,32,0,26,0,47,0,0,0,0
2018-02-14 03:52:00,44,2,0,64,45,26,0,0,0,35,64,5,0,66,0,53,0,0,72,0,0,0
2018-02-14 04:00:00,51,3,0,0,45,39,0,0,0,0,51,14,34,34,23,54,0,0,24,0,0,67
2018-02-14 04:08:00,43,2,0,0,52,0,0,0,0,0,79,9,0,100,0,0,0,0,0,0,0,0
2018-02-14 04:16:00,46,3,0,98,39,13,0,55,0,0,52,14,0,0,0,0,0,0,0,0,0,0
2018-02-14 04:24:00,40,4,0,99,26,0,0,0,0,0,28,5,0,0,0,0,0,25,25,0,0,0
2018-02-14 04:32:00,38,1,0,33,46,26,0,0,0,36,19,5,0,0,0,0,0,0,25,0,0,0
2018-02-14 04:40:00,46,2,0,66,33,13,0,0,0,0,62,5,34,34,23,27,0,100,0,0,0,0
2018-02-14 04:48:00,44,2,33,33,67,13,0,0,0,0,53,0,0,69,0,28,0,0,0,0,0,0
2018-02-14 04:56:00,40,3,0,67,20,20,0,0,0,0,14,0,0,0,0,28,0,0,0,0,0,69
2018-02-14 05:04:00,39,4,0,67,20,13,0,0,0,36,24,5,0,0,0,83,0,0,0,0,0,0
2018-02-14 05:12:00,44,4,33,33,79,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,0
2018-02-14 05:20:00,33,3,0,33,46,7,0,0,0,36,29,5,0,0,0,27,0,0,0,0,0,0
2018-02-14 05:28:00,47,0,33,66,59,7,0,28,0,0,52,0,0,0,0,54,0,0,0,0,0,0
2018-02-14 05:36:00,39,2,0,65,20,26,0,27,0,0,38,5,0,34,0,0,0,0,0,0,0,0
2018-02-14 05:44:00,36,3,0,32,26,6,0,27,0,0,37,0,33,0,0,27,0,24,0,0,0,0
2018-02-14 05:52:00,40,4,0,32,45,6,0,0,0,35,23,0,0,0,0,0,0,48,24,0,0,0
2018-02-14 06:00:00,42,3,0,0,13,13,0,53,0,0,32,0,0,32,22,0,0,24,24,0,0,0
2018-02-14 06:08:00,46,1,0,31,43,6,0,52,0,68,36,0,0,0,22,26,0,47,0,0,0,0
2018-02-14 06:16:00,43,3,0,31,49,6,0,0,0,33,57,4,32,0,0,51,0,23,0,0,0,63
2018-02-14 06:24:00,38,3,0,0,55,6,0,26,0,0,31,0,0,0,0,50,0,0,23,0,0,0
2018-02-14 06:32:00,44,0,0,0,36,12,0,0,0,33,39,4,0,0,0,25,25,45,0,0,0,0
2018-02-14 06:40:00,40,2,30,30,48,30,0,50,0,0,13,9,0,0,42,0,0,68,0,0,0,0
2018-02-14 06:48:00,40,4,30,0,77,18,0,0,0,32,34,9,31,0,21,0,0,22,0,0,0,0
2018-02-14 06:56:00,36,2,29,0,52,17,0,0,0,32,34,4,0,0,20,24,0,0,22,0,0,0
2018-02-14 07:04:00,30,4,0,29,23,11,0,0,0,31,21,8,0,29,40,0,0,22,0,0,0,59
2018-02-14 07:12:00,32,2,0,28,51,17,0,0,0,31,4,4,29,58,0,47,23,21,0,0,0,0
2018-02-14 07:20:00,39,4,56,28,56,6,0,0,0,91,36,0,0,58,0,0,0,0,0,0,0,0
2018-02-14 07:28:00,40,3,0,28,50,6,0,0,0,30,32,0,0,0,19,0,0,0,0,0,0,0
2018-02-14 07:36:00,36,3,0,55,27,16,0,0,0,30,20,8,0,28,19,45,0,41,21,0,0,0
2018-02-14 07:44:00,34,1,0,0,54,16,0,68,0,0,27,0,0,28,0,45,0,20,0,0,0,0
2018-02-14 07:52:00,27,3,27,0,64,21,0,22,0,29,23,0,0,55,38,88,0,0,20,0,0,55
2018-02-14 08:00:00,37,4,0,52,31,5,0,22,0,28,30,0,0,0,0,0,0,39,20,0,0,0
2018-02-14 08:08:00,31,1,0,52,67,0,0,65,0,0,15,0,0,80,18,0,0,0,59,0,0,0
2018-02-14 08:16:00,34,2,0,51,56,10,0,22,0,28,22,0,0,27,54,0,0,0,19,0,0,0
2018-02-14 08:24:00,34,2,0,51,41,15,0,0,0,0,22,0,0,0,36,42,0,39,19,0,0,53
2018-02-14 08:32:00,35,3,0,0,40,5,0,0,0,28,18,7,26,26,0,21,0,38,0,0,0,0
2018-02-14 08:40:00,38,3,51,76,65,5,0,0,0,0,18,0,26,26,0,21,0,19,19,0,0,0
2018-02-14 08:48:00,31,3,0,0,45,10,0,21,0,0,18,7,0,0,0,0,0,19,0,0,0,0
2018-02-14 08:56:00,43,2,0,100,50,15,0,21,0,27,7,4,52,0,18,41,0,0,0,52,52,52
2018-02-14 09:04:00,36,1,0,0,44,10,0,42,0,54,11,0,0,0,0,41,0,0,0,0,0,0
2018-02-14 09:12:00,35,3,0,24,54,0,0,21,0,27,14,4,25,25,0,0,0,37,0,0,0,0
2018-02-14 09:20:00,36,1,0,73,48,5,0,41,0,26,10,3,50,50,17,60,0,0,0,50,50,0
2018-02-14 09:28:00,29,1,48,24,48,14,0,20,0,26,14,3,25,25,34,40,0,18,18,0,0,0
2018-02-14 09:36:00,34,0,0,48,38,0,0,0,0,0,17,3,0,25,17,40,0,0,18,0,0,0
2018-02-14 09:44:00,32,2,0,71,28,0,0,40,0,26,3,0,0,25,0,20,0,0,0,0,0,0
2018-02-14 09:52:00,34,3,0,0,52,9,0,0,0,26,17,3,24,24,100,20,0,0,0,0,0,0
2018-02-14 10:00:00,33,1,24,71,57,5,0,20,0,26,24,0,0,0,17,0,0,0,0,0,0,0
2018-02-14 10:08:00,37,1,0,47,23,9,0,0,0,26,24,3,24,24,33,39,0,0,18,0,0,0
2018-02-14 10:16:00,34,3,0,23,46,28,0,20,0,25,27,3,24,24,0,19,0,0,18,0,0,0
2018-02-14 10:24:00,34,1,0,69,41,14,0,0,0,50,27,3,0,24,0,19,0,17,0,0,0,0
2018-02-14 10:32:00,32,2,0,23,55,14,0,0,0,50,46,0,0,0,64,19,0,0,0,0,0,0
2018-02-14 10:40:00,32,2,0,45,58,9,0,0,0,49,45,6,23,0,0,37,0,0,0,0,0,0
2018-02-14 10:48:00,36,1,0,45,45,23,0,38,0,0,39,0,0,47,16,37,0,51,51,0,0,0
2018-02-14 10:56:00,29,1,23,45,45,18,0,19,0,25,39,6,23,47,32,37,0,17,17,0,0,0
2018-02-14 11:04:00,42,1,0,68,40,22,0,0,0,25,39,6,23,0,0,19,0,0,0,0,0,0
2018-02-14 11:12:00,36,2,0,22,53,18,0,19,0,0,22,10,0,23,16,37,18,33,0,0,0,46
2018-02-14 11:20:00,32,2,0,22,30,0,0,0,0,71,38,6,0,22,0,72,0,0,0,0,0,0
2018-02-14 11:28:00,36,1,22,22,56,13,0,0,0,0,50,3,0,22,31,18,36,0,0,0,0,0
2018-02-14 11:36:00,39,1,21,21,73,17,0,54,0,0,40,3,0,0,30,0,0,0,32,0,0,0
2018-02-14 11:44:00,38,2,21,42,46,8,0,18,0,46,24,3,0,22,15,18,0,0,0,0,0,0
2018-02-14 11:52:00,31,1,0,21,67,13,0,35,0,46,33,0,0,0,15,17,0,47,0,0,0,0
2018-02-14 12:00:00,41,1,21,42,42,13,0,18,0,0,21,0,22,0,0,52,0,0,16,0,0,0
2018-02-14 12:08:00,41,3,0,21,37,8,0,35,0,22,36,6,0,0,15,68,0,31,0,0,0,0
2018-02-14 12:16:00,45,2,41,41,69,12,0,17,0,22,32,0,0,0,43,34,0,0,0,0,0,42
2018-02-14 12:24:00,38,3,20,20,52,12,0,34,0,0,32,3,0,0,42,17,17,15,0,0,0,0
2018-02-14 12:32:00,40,3,40,79,24,8,0,33,0,22,37,6,0,0,28,16,0,0,15,0,0,0
2018-02-14 12:40:00,39,2,0,39,46,12,0,16,0,63,33,3,20,40,0,32,0,15,0,0,0,0
2018-02-14 12:48:00,42,2,77,19,23,8,0,32,0,0,28,3,0,59,0,16,0,0,0,0,0,0
2018-02-14 12:56:00,44,2,0,19,46,4,0,0,0,0,38,0,0,20,13,32,0,43,0,0,0,0
2018-02-14 13:04:00,47,1,0,57,83,8,0,16,0,0,52,3,0,0,27,31,0,0,0,0,0,0
2018-02-14 13:12:00,47,2,0,74,55,18,0,0,0,40,59,3,0,0,26,15,0,42,0,0,0,38
2018-02-14 13:20:00,46,3,18,0,70,11,0,0,0,0,42,0,0,38,39,15,0,0,14,0,0,38
2018-02-14 13:28:00,45,5,0,0,77,4,0,15,0,20,58,8,0,38,39,15,0,14,0,0,0,0
2018-02-14 13:36:00,50,2,0,0,54,7,0,0,0,0,68,10,56,19,0,0,0,82,14,0,0,0
2018-02-14 13:44:00,40,3,36,0,50,4,0,15,0,59,70,5,19,0,13,0,0,14,0,0,0,0
2018-02-14 13:52:00,44,2,0,18,78,18,0,30,0,0,100,8,0,18,13,15,0,27,13,0,0,0
2018-02-14 14:00:00,54,3,0,35,64,32,0,15,0,19,71,15,37,18,0,15,0,0,13,0,0,0
2018-02-14 14:08:00,50,4,0,35,39,18,0,15,0,19,51,5,0,0,12,29,0,13,0,0,0,36
2018-02-14 14:16:00,51,1,0,35,56,17,0,15,0,0,70,10,18,36,0,14,0,39,26,0,0,0
2018-02-14 14:24:00,43,3,0,35,35,17,0,0,0,19,70,0,0,36,12,0,0,0,13,0,0,36
2018-02-14 14:32:00,50,3,17,17,45,21,0,0,0,19,82,10,0,53,0,43,0,13,13,0,0,0
2018-02-14 14:40:00,45,1,0,69,38,14,0,0,0,19,64,5,0,0,12,28,0,13,13,0,0,0
2018-02-14 14:48:00,42,4,17,68,65,17,0,0,0,19,44,5,0,35,0,28,0,0,13,0,0,0
